customer_id,age,gender,city,income_band,card_type,credit_limit,join_date,account_status
C00391,30,Male,Hyderabad,Low,Classic,95000,2022-04-23,Active
C00392,35,Male,Delhi,Low,Gold,235000,2023-03-10,Inactive
C00393,37,Male,Mumbai,Low,Platinum,790000,2020-01-23,Active
C00394,31,Female,Kolkata,Low,Platinum,510000,2020-08-13,Active
C00395,54,Female,Delhi,Low,Platinum,920000,2021-09-13,Active
C00396,47,Female,Kolkata,High,Platinum,570000,2021-12-30,Active
C00397,41,Female,Chennai,Low,Classic,85000,2021-12-19,Active
C00398,51,Male,Mumbai,Medium,Classic,135000,2020-01-09,Active
C00399,24,Female,Chennai,Medium,Gold,225000,2019-10-16,Active
C00400,61,Male,Hyderabad,Medium,Platinum,770000,2019-01-03,Active
C00401,37,Male,Ahmedabad,Medium,Platinum,800000,2020-05-02,Active
C00402,40,Female,Chennai,Medium,Classic,130000,2022-07-04,Active
C00403,45,Female,Ahmedabad,Medium,Classic,85000,2023-05-11,Inactive
C00404,60,Male,Ahmedabad,Low,Classic,120000,2023-06-04,Active
C00405,43,Male,Hyderabad,High,Gold,250000,2021-05-28,Active
C00406,35,Female,Hyderabad,High,Gold,200000,2019-07-17,Active
C00407,53,Female,Hyderabad,Medium,Classic,75000,2021-06-28,Blocked
C00408,39,Male,Ahmedabad,Low,Classic,140000,2022-07-29,Active
C00409,35,Male,Chennai,Medium,Gold,225000,2020-06-10,Active
C00410,61,Female,Hyderabad,Medium,Gold,205000,2019-03-02,Inactive
C00411,25,Female,Hyderabad,Medium,Classic,120000,2022-08-07,Active
C00412,36,Female,Bangalore,Medium,Platinum,450000,2021-03-08,Active
C00413,52,Male,Kolkata,Medium,Gold,340000,2020-07-15,Active
C00414,42,Male,Ahmedabad,Medium,Platinum,850000,2022-08-07,Active
C00415,63,Male,Pune,Low,Platinum,710000,2023-12-14,Active
C00416,52,Female,Delhi,Medium,Classic,130000,2023-06-06,Active
C00417,33,Male,Hyderabad,Low,Classic,140000,2019-02-18,Blocked
C00418,58,Male,Mumbai,Medium,Gold,325000,2021-03-02,Blocked
C00419,46,Male,Mumbai,Low,Classic,50000,2023-06-12,Blocked
C00420,37,Female,Bangalore,Low,Platinum,510000,2023-03-22,Active
C00421,25,Male,Chennai,Low,Gold,215000,2021-12-13,Active
C00422,53,Female,Chennai,High,Platinum,720000,2019-10-01,Active
C00423,47,Female,Chennai,Medium,Classic,70000,2021-02-03,Active
C00424,25,Female,Ahmedabad,Low,Classic,60000,2022-09-28,Active
C00425,57,Male,Hyderabad,Medium,Gold,255000,2023-10-27,Active
C00426,27,Female,Pune,Medium,Classic,120000,2023-02-25,Active
C00427,38,Male,Kolkata,Medium,Gold,180000,2022-10-17,Inactive
C00428,51,Male,Pune,Medium,Platinum,450000,2019-04-02,Active
C00429,26,Female,Chennai,Low,Classic,95000,2023-07-29,Active
C00430,22,Male,Chennai,Low,Gold,215000,2023-09-15,Active
C00431,33,Male,Delhi,Low,Classic,60000,2020-07-18,Active
C00432,62,Male,Pune,Medium,Classic,115000,2021-04-25,Active
C00433,31,Male,Hyderabad,Low,Platinum,700000,2019-03-08,Active
C00434,46,Female,Hyderabad,Medium,Platinum,860000,2021-01-10,Active
C00435,41,Male,Kolkata,Low,Gold,170000,2023-01-31,Active
C00436,22,Female,Ahmedabad,Low,Platinum,760000,2021-04-25,Inactive
C00437,60,Female,Mumbai,High,Gold,180000,2022-01-12,Active
C00438,40,Male,Mumbai,High,Classic,120000,2020-05-01,Inactive
C00439,37,Male,Delhi,Low,Classic,150000,2019-07-07,Inactive
C00440,36,Male,Bangalore,High,Platinum,350000,2021-12-14,Active
C00441,62,Female,Hyderabad,Medium,Classic,65000,2021-07-10,Active
C00442,25,Female,Kolkata,Medium,Gold,200000,2022-02-28,Active
C00443,34,Female,Mumbai,Low,Gold,195000,2023-11-12,Active
C00444,44,Male,Chennai,Low,Gold,240000,2019-11-05,Active
C00445,24,Male,Hyderabad,High,Classic,95000,2019-05-03,Active
C00446,44,Male,Hyderabad,High,Classic,135000,2021-10-13,Active
C00447,29,Male,Hyderabad,Medium,Classic,90000,2021-11-18,Active
C00448,23,Male,Pune,High,Gold,350000,2021-07-30,Active
C00449,29,Female,Mumbai,Medium,Gold,245000,2019-05-14,Inactive
C00450,38,Male,Delhi,Low,Gold,280000,2020-10-05,Active
C00451,56,Female,Mumbai,Low,Gold,205000,2019-04-14,Active
C00452,39,Male,Ahmedabad,Low,Classic,115000,2023-08-04,Active
C00453,44,Female,Chennai,Medium,Platinum,980000,2020-06-17,Inactive
C00454,24,Male,Chennai,High,Gold,335000,2022-12-14,Inactive
C00455,29,Female,Bangalore,Medium,Classic,55000,2019-10-12,Active
C00456,53,Male,Mumbai,Medium,Classic,130000,2019-01-19,Active
C00457,21,Female,Mumbai,Medium,Platinum,920000,2020-07-02,Active
C00458,55,Male,Bangalore,Low,Platinum,450000,2022-08-07,Active
C00459,30,Male,Ahmedabad,Low,Classic,140000,2019-02-25,Active
C00460,32,Male,Bangalore,Medium,Gold,345000,2019-01-14,Active
C00461,38,Male,Hyderabad,Medium,Classic,135000,2022-05-17,Active
C00462,34,Female,Hyderabad,High,Classic,60000,2023-04-24,Inactive
C00463,30,Female,Ahmedabad,Low,Gold,165000,2019-08-09,Inactive
C00464,30,Female,Chennai,Medium,Gold,250000,2022-11-14,Active
C00465,38,Female,Kolkata,Medium,Gold,170000,2023-02-08,Blocked
C00466,44,Male,Kolkata,Low,Classic,65000,2023-06-21,Active
C00467,21,Female,Kolkata,Medium,Classic,80000,2023-03-16,Active
C00468,50,Male,Kolkata,Low,Classic,145000,2019-11-20,Inactive
C00469,35,Female,Delhi,Medium,Classic,75000,2020-09-25,Active
C00470,28,Male,Chennai,Medium,Classic,130000,2019-03-30,Inactive
C00471,55,Female,Pune,Low,Classic,115000,2020-02-04,Active
C00472,38,Male,Mumbai,High,Classic,70000,2019-03-05,Inactive
C00473,61,Male,Kolkata,Low,Classic,120000,2021-09-27,Inactive
C00474,36,Male,Delhi,Low,Gold,195000,2023-03-07,Active
C00475,41,Male,Hyderabad,Medium,Classic,55000,2019-09-26,Active
C00476,35,Male,Bangalore,High,Classic,105000,2021-07-19,Blocked
C00477,25,Male,Bangalore,Low,Gold,180000,2022-05-19,Active
C00478,27,Female,Ahmedabad,Low,Classic,80000,2023-05-09,Active
C00479,27,Male,Kolkata,Medium,Gold,270000,2021-06-18,Active
C00480,47,Female,Chennai,Low,Classic,80000,2022-03-01,Active
C00481,45,Male,Kolkata,Low,Classic,115000,2020-04-21,Blocked
C00482,42,Male,Mumbai,Low,Classic,105000,2019-01-01,Active
C00483,33,Female,Mumbai,High,Classic,95000,2020-02-08,Active
C00484,37,Male,Bangalore,High,Gold,280000,2021-05-31,Active
C00485,61,Male,Ahmedabad,Low,Platinum,710000,2019-06-06,Active
C00486,64,Female,Chennai,Medium,Classic,80000,2022-06-27,Active
C00487,33,Male,Pune,Low,Classic,75000,2021-12-10,Active
C00488,46,Female,Chennai,Medium,Gold,285000,2019-04-24,Inactive
C00489,29,Male,Hyderabad,Low,Classic,55000,2019-02-22,Active
C00490,25,Male,Kolkata,Low,Platinum,630000,2020-01-04,Active
C00491,59,Female,Hyderabad,Medium,Classic,110000,2019-05-02,Active
C00492,53,Female,Hyderabad,Low,Platinum,820000,2023-06-17,Active
C00493,24,Male,Kolkata,Low,Classic,85000,2023-02-17,Active
C00494,48,Female,Pune,High,Classic,110000,2023-11-05,Active
C00495,46,Female,Delhi,High,Platinum,800000,2019-10-25,Active
C00496,24,Male,Chennai,Low,Gold,330000,2021-08-01,Active
C00497,36,Male,Chennai,Medium,Gold,160000,2022-08-08,Active
C00498,57,Female,Pune,Medium,Gold,215000,2020-04-05,Active
C00499,42,Male,Kolkata,Medium,Gold,305000,2020-02-09,Active
C00500,56,Male,Hyderabad,High,Classic,110000,2022-06-25,Active
C00501,58,Male,Bangalore,Medium,Gold,350000,2022-03-31,Active
C00502,55,Female,Ahmedabad,Medium,Classic,80000,2022-02-07,Active
C00503,45,Female,Hyderabad,Low,Platinum,840000,2022-07-07,Active
C00504,28,Female,Delhi,Medium,Platinum,550000,2022-09-16,Active
C00505,37,Female,Pune,Medium,Classic,100000,2019-07-22,Active
C00506,38,Male,Kolkata,Low,Classic,125000,2019-03-24,Active
C00507,32,Male,Ahmedabad,Low,Classic,135000,2022-02-21,Active
C00508,53,Female,Bangalore,Low,Classic,80000,2023-12-24,Active
C00509,43,Female,Chennai,Low,Platinum,910000,2019-01-25,Active
C00510,32,Male,Delhi,Low,Classic,65000,2019-11-22,Active
C00511,31,Male,Delhi,Low,Classic,140000,2020-09-13,Active
C00512,33,Male,Ahmedabad,Low,Platinum,580000,2020-06-14,Inactive
C00513,55,Male,Pune,Medium,Platinum,580000,2023-02-24,Active
C00514,47,Male,Bangalore,Medium,Gold,250000,2022-09-29,Active
C00515,45,Male,Hyderabad,Low,Gold,210000,2022-01-18,Active
C00516,60,Female,Hyderabad,High,Gold,175000,2021-04-02,Active
C00517,23,Male,Mumbai,Medium,Platinum,620000,2021-07-11,Active
C00518,45,Female,Bangalore,Medium,Gold,305000,2021-08-08,Active
C00519,30,Male,Hyderabad,High,Gold,210000,2021-01-14,Active
C00520,37,Male,Delhi,Low,Classic,55000,2022-06-16,Active
C00521,23,Female,Pune,Medium,Classic,115000,2022-05-26,Active
C00522,42,Female,Hyderabad,Medium,Gold,305000,2021-08-08,Active
C00523,58,Male,Pune,Low,Platinum,790000,2019-04-08,Inactive
C00524,34,Female,Ahmedabad,Low,Platinum,520000,2021-05-31,Active
C00525,47,Female,Ahmedabad,High,Platinum,360000,2021-01-07,Active
C00526,62,Male,Hyderabad,Low,Gold,315000,2021-01-15,Active
C00527,40,Male,Pune,High,Gold,160000,2020-08-07,Active
C00528,38,Female,Delhi,Medium,Platinum,630000,2022-07-21,Active
C00529,33,Male,Bangalore,Medium,Gold,260000,2019-03-02,Active
C00530,62,Male,Mumbai,Low,Classic,125000,2021-06-23,Blocked
C00531,26,Male,Pune,Medium,Classic,50000,2020-07-07,Active
C00532,30,Male,Hyderabad,Low,Platinum,760000,2022-11-03,Active
C00533,57,Female,Pune,Low,Classic,75000,2019-10-19,Active
C00534,49,Male,Pune,High,Platinum,930000,2023-12-16,Active
C00535,26,Male,Hyderabad,Low,Classic,130000,2020-10-18,Active
C00536,59,Male,Kolkata,Medium,Gold,240000,2023-07-08,Active
C00537,31,Female,Hyderabad,High,Gold,155000,2022-12-31,Active
C00538,45,Female,Bangalore,Low,Gold,220000,2019-04-18,Inactive
C00539,64,Female,Delhi,Medium,Classic,140000,2019-04-29,Active
C00540,64,Female,Ahmedabad,Medium,Platinum,840000,2023-07-20,Active
C00541,50,Female,Delhi,Medium,Gold,240000,2023-01-02,Inactive
C00542,40,Male,Ahmedabad,High,Classic,60000,2020-11-19,Active
C00543,57,Male,Delhi,High,Gold,170000,2023-07-08,Active
C00544,36,Female,Delhi,Medium,Classic,60000,2021-07-16,Active
C00545,51,Female,Delhi,Medium,Classic,80000,2022-12-09,Active
C00546,49,Female,Ahmedabad,Medium,Classic,80000,2023-09-05,Active
C00547,26,Female,Kolkata,Medium,Platinum,620000,2021-02-07,Active
C00548,49,Male,Delhi,Medium,Gold,150000,2023-06-01,Active
C00549,52,Male,Hyderabad,Low,Gold,255000,2023-05-07,Active
C00550,29,Male,Hyderabad,Low,Classic,110000,2019-11-24,Active
C00551,57,Male,Delhi,High,Classic,110000,2020-04-16,Active
C00552,43,Male,Delhi,Low,Platinum,850000,2023-03-05,Active
C00553,36,Male,Bangalore,Medium,Gold,340000,2020-02-27,Active
C00554,38,Male,Pune,High,Platinum,850000,2021-02-02,Active
C00555,39,Female,Bangalore,Low,Classic,135000,2023-05-31,Active
C00556,64,Male,Chennai,Medium,Classic,85000,2022-07-14,Active
C00557,22,Female,Hyderabad,Low,Platinum,420000,2021-08-13,Active
C00558,30,Male,Kolkata,High,Gold,280000,2023-05-15,Active
C00559,32,Male,Delhi,Low,Classic,90000,2023-05-02,Active
C00560,38,Female,Kolkata,Medium,Classic,110000,2021-05-20,Active
C00561,39,Male,Pune,Medium,Platinum,590000,2023-12-26,Active
C00562,58,Female,Kolkata,Medium,Classic,110000,2022-07-27,Active
C00563,57,Male,Hyderabad,Low,Gold,315000,2020-06-15,Active
C00564,47,Male,Kolkata,Medium,Classic,80000,2023-12-07,Inactive
C00565,34,Male,Chennai,Low,Classic,80000,2023-12-11,Active
C00566,54,Male,Ahmedabad,Low,Platinum,800000,2020-01-14,Active
C00567,22,Male,Bangalore,Medium,Classic,75000,2021-02-24,Active
C00568,64,Female,Chennai,Low,Gold,300000,2021-11-28,Active
C00569,53,Male,Mumbai,Medium,Platinum,670000,2020-01-28,Inactive
C00570,39,Female,Kolkata,High,Classic,150000,2019-01-27,Active
C00571,47,Male,Ahmedabad,High,Classic,145000,2021-06-24,Active
C00572,50,Male,Bangalore,Medium,Gold,255000,2023-01-29,Active
C00573,27,Female,Ahmedabad,Low,Classic,150000,2023-07-07,Inactive
C00574,47,Female,Hyderabad,Medium,Classic,150000,2021-05-21,Inactive
C00575,41,Male,Bangalore,High,Classic,60000,2023-06-19,Blocked
C00576,27,Male,Chennai,High,Gold,195000,2022-11-15,Active
C00577,45,Male,Ahmedabad,Medium,Gold,285000,2023-11-29,Active
C00578,58,Female,Delhi,High,Gold,345000,2023-08-09,Active
C00579,38,Male,Pune,High,Classic,70000,2022-01-11,Active
C00580,53,Female,Chennai,High,Gold,350000,2023-09-26,Active
C00581,53,Male,Chennai,Medium,Platinum,950000,2022-03-15,Active
C00582,52,Female,Kolkata,High,Gold,185000,2020-08-28,Active
C00583,45,Male,Ahmedabad,High,Gold,330000,2022-09-24,Blocked
C00584,34,Male,Kolkata,Low,Gold,350000,2020-07-12,Inactive
C00585,58,Female,Delhi,High,Platinum,950000,2019-09-05,Active
C00586,58,Female,Pune,Low,Platinum,670000,2021-04-03,Active
C00587,24,Female,Ahmedabad,Medium,Classic,140000,2021-10-01,Active
C00588,64,Female,Hyderabad,Medium,Classic,115000,2021-08-16,Active
C00589,38,Female,Pune,Medium,Classic,115000,2021-04-03,Active
C00590,30,Female,Kolkata,High,Classic,65000,2019-11-12,Active
C00591,55,Female,Hyderabad,Medium,Classic,80000,2019-11-17,Inactive
C00592,55,Female,Bangalore,Low,Platinum,680000,2022-04-28,Active
C00593,60,Male,Ahmedabad,Low,Classic,135000,2022-04-28,Inactive
C00594,43,Female,Chennai,Medium,Gold,305000,2023-12-05,Active
C00595,45,Male,Bangalore,Medium,Gold,310000,2021-01-25,Active
C00596,21,Female,Delhi,Low,Classic,115000,2023-09-11,Active
C00597,38,Female,Mumbai,Medium,Platinum,620000,2021-07-24,Active
C00598,35,Male,Kolkata,Low,Platinum,730000,2019-01-01,Active
C00599,45,Male,Hyderabad,Medium,Classic,140000,2019-12-07,Active
C00600,52,Male,Delhi,Low,Classic,65000,2019-04-10,Active
C00601,40,Male,Hyderabad,Medium,Classic,115000,2019-03-05,Active
C00602,37,Male,Bangalore,Low,Gold,190000,2022-06-14,Inactive
C00603,31,Female,Mumbai,Low,Classic,65000,2023-11-18,Inactive
C00604,33,Female,Kolkata,High,Gold,175000,2020-04-05,Active
C00605,45,Female,Pune,Medium,Platinum,580000,2020-09-24,Active
C00606,40,Male,Chennai,Medium,Classic,55000,2019-03-25,Active
C00607,45,Female,Pune,Medium,Platinum,990000,2020-07-05,Active
C00608,62,Female,Hyderabad,Medium,Classic,130000,2022-08-18,Inactive
C00609,51,Male,Chennai,Medium,Platinum,710000,2023-10-03,Active
C00610,21,Female,Kolkata,Medium,Classic,135000,2022-12-07,Active
C00611,36,Female,Ahmedabad,Medium,Gold,245000,2022-04-24,Active
C00612,48,Male,Ahmedabad,Low,Classic,100000,2020-04-07,Active
C00613,41,Female,Bangalore,Low,Platinum,890000,2019-01-24,Active
C00614,50,Female,Hyderabad,High,Gold,245000,2020-11-07,Active
C00615,23,Male,Pune,High,Classic,50000,2019-09-08,Active
C00616,54,Female,Bangalore,Low,Gold,210000,2022-02-05,Blocked
C00617,26,Male,Ahmedabad,Low,Classic,65000,2021-06-05,Inactive
C00618,63,Male,Chennai,Low,Gold,335000,2021-05-10,Active
C00619,49,Female,Bangalore,Medium,Platinum,480000,2021-10-08,Active
C00620,23,Male,Kolkata,Low,Classic,105000,2019-09-15,Active
C00621,53,Female,Ahmedabad,Medium,Classic,150000,2021-01-20,Inactive
C00622,31,Male,Kolkata,High,Classic,145000,2019-04-30,Active
C00623,25,Male,Kolkata,High,Gold,315000,2023-01-25,Active
C00624,52,Male,Kolkata,Low,Classic,105000,2021-01-17,Inactive
C00625,38,Male,Kolkata,High,Classic,75000,2019-04-19,Active
C00626,40,Male,Bangalore,Medium,Classic,65000,2023-05-09,Active
C00627,59,Female,Bangalore,Low,Classic,50000,2020-07-24,Active
C00628,60,Female,Delhi,Medium,Platinum,740000,2020-07-10,Active
C00629,48,Female,Ahmedabad,Medium,Classic,85000,2020-12-10,Active
C00630,33,Male,Delhi,High,Gold,250000,2021-11-12,Active
C00631,46,Female,Hyderabad,Low,Gold,305000,2020-02-03,Active
C00632,36,Female,Bangalore,Low,Gold,270000,2020-01-27,Active
C00633,45,Male,Ahmedabad,Medium,Classic,105000,2022-07-10,Inactive
C00634,30,Male,Pune,High,Gold,270000,2020-07-20,Active
C00635,49,Male,Ahmedabad,High,Platinum,600000,2023-08-13,Active
C00636,58,Male,Bangalore,Low,Classic,65000,2023-07-19,Active
C00637,40,Female,Kolkata,Low,Classic,125000,2020-05-20,Active
C00638,46,Female,Bangalore,High,Classic,115000,2021-08-10,Active
C00639,52,Female,Delhi,Medium,Classic,115000,2021-11-30,Active
C00640,59,Male,Chennai,High,Classic,55000,2019-11-13,Active
C00641,58,Male,Bangalore,High,Gold,265000,2019-02-18,Active
C00642,44,Male,Kolkata,Low,Classic,85000,2021-07-27,Active
C00643,51,Female,Ahmedabad,Medium,Gold,280000,2023-02-17,Active
C00644,60,Male,Mumbai,Low,Gold,340000,2020-12-19,Active
C00645,32,Female,Hyderabad,High,Classic,110000,2019-05-19,Active
C00646,56,Male,Delhi,Medium,Gold,290000,2022-08-10,Inactive
C00647,30,Female,Chennai,High,Classic,100000,2023-03-21,Active
C00648,26,Female,Kolkata,High,Platinum,530000,2020-08-17,Active
C00649,27,Female,Mumbai,Low,Classic,140000,2021-03-02,Active
C00650,51,Male,Bangalore,Low,Gold,195000,2021-03-07,Inactive
C00651,47,Male,Pune,Medium,Platinum,900000,2019-02-27,Active
C00652,28,Male,Ahmedabad,High,Classic,100000,2023-01-12,Active
C00653,23,Female,Pune,High,Classic,125000,2019-12-04,Active
C00654,60,Male,Delhi,High,Gold,345000,2020-03-29,Active
C00655,41,Male,Bangalore,Medium,Classic,55000,2023-12-08,Active
C00656,21,Male,Hyderabad,Low,Platinum,350000,2023-10-14,Active
C00657,35,Male,Delhi,Low,Platinum,530000,2019-07-16,Active
C00658,27,Female,Mumbai,Low,Classic,50000,2023-03-06,Active
C00659,35,Female,Pune,Medium,Classic,65000,2022-08-31,Active
C00660,45,Male,Kolkata,High,Classic,80000,2019-07-15,Inactive
C00661,23,Female,Chennai,Low,Classic,145000,2019-01-19,Inactive
C00662,50,Female,Chennai,High,Gold,310000,2021-11-15,Active
C00663,34,Male,Hyderabad,Low,Gold,285000,2019-09-16,Active
C00664,24,Female,Chennai,Low,Classic,100000,2019-10-30,Active
C00665,56,Female,Chennai,Medium,Classic,110000,2021-08-22,Active
C00666,23,Male,Kolkata,Medium,Classic,60000,2019-07-29,Active
C00667,25,Female,Hyderabad,High,Classic,85000,2022-07-29,Active
C00668,45,Male,Pune,Medium,Platinum,780000,2019-10-14,Active
C00669,51,Male,Mumbai,Low,Classic,55000,2019-07-18,Active
C00670,31,Female,Delhi,High,Platinum,570000,2022-01-15,Active
C00671,28,Female,Pune,High,Gold,310000,2023-05-03,Inactive
C00672,46,Female,Delhi,Medium,Gold,215000,2023-03-03,Inactive
C00673,22,Male,Hyderabad,Low,Classic,120000,2022-11-26,Active
C00674,48,Female,Pune,Low,Gold,305000,2022-01-15,Active
C00675,30,Male,Bangalore,Low,Gold,260000,2023-05-21,Inactive
C00676,59,Male,Hyderabad,Low,Gold,165000,2023-05-18,Active
C00677,57,Male,Hyderabad,High,Classic,145000,2019-11-05,Active
C00678,59,Male,Hyderabad,Low,Classic,80000,2021-05-14,Inactive
C00679,41,Male,Hyderabad,Medium,Gold,150000,2020-09-10,Active
C00680,48,Female,Chennai,Medium,Classic,70000,2020-10-27,Active
C00681,58,Female,Chennai,High,Classic,115000,2019-11-04,Active
C00682,53,Female,Pune,Low,Platinum,570000,2019-01-02,Active
C00683,31,Female,Mumbai,Medium,Classic,80000,2022-01-11,Blocked
C00684,64,Male,Hyderabad,Low,Classic,105000,2022-04-04,Inactive
C00685,21,Female,Delhi,Low,Classic,80000,2021-01-22,Active
C00686,53,Female,Bangalore,Low,Gold,225000,2023-05-13,Active
C00687,23,Male,Chennai,Medium,Classic,90000,2022-01-08,Blocked
C00688,46,Female,Ahmedabad,Low,Gold,340000,2019-04-14,Active
C00689,35,Male,Delhi,Medium,Classic,115000,2023-07-31,Active
C00690,61,Male,Chennai,Low,Classic,55000,2019-11-26,Active
C00691,34,Male,Ahmedabad,High,Gold,300000,2023-04-01,Active
C00692,43,Female,Pune,Medium,Classic,110000,2021-06-13,Active
C00693,28,Female,Mumbai,High,Platinum,410000,2019-10-19,Active
C00694,56,Male,Bangalore,Low,Classic,140000,2022-12-18,Active
C00695,40,Female,Chennai,High,Classic,55000,2023-10-09,Active
C00696,26,Female,Ahmedabad,Medium,Classic,75000,2020-05-30,Active
C00697,53,Female,Ahmedabad,Low,Classic,105000,2021-09-24,Inactive
C00698,48,Male,Bangalore,Medium,Platinum,950000,2020-10-06,Active
C00699,58,Male,Bangalore,Medium,Platinum,680000,2023-05-04,Active
C00700,50,Female,Pune,High,Classic,130000,2019-07-30,Active
C00701,63,Male,Delhi,Medium,Gold,275000,2022-04-09,Active
C00702,37,Male,Ahmedabad,Low,Gold,205000,2023-07-17,Active
C00703,29,Male,Chennai,Low,Classic,145000,2022-10-22,Active
C00704,48,Female,Bangalore,Medium,Classic,90000,2023-02-23,Active
C00705,27,Female,Pune,Low,Platinum,920000,2021-04-08,Active
C00706,48,Male,Ahmedabad,Medium,Platinum,880000,2023-07-26,Active
C00707,37,Male,Hyderabad,Medium,Platinum,630000,2022-03-29,Active
C00708,60,Female,Ahmedabad,High,Gold,335000,2021-11-29,Active
C00709,64,Male,Kolkata,Medium,Gold,300000,2019-08-06,Active
C00710,64,Male,Bangalore,Medium,Classic,85000,2022-09-20,Active
C00711,25,Male,Bangalore,Low,Classic,110000,2023-04-05,Inactive
C00712,25,Male,Chennai,Low,Classic,85000,2019-06-25,Active
C00713,34,Male,Kolkata,High,Gold,345000,2022-09-22,Active
C00714,26,Female,Hyderabad,High,Gold,180000,2019-01-07,Inactive
C00715,27,Female,Bangalore,Medium,Platinum,390000,2022-10-03,Active
